species,sp code,block,treatment,date,obs period,Sowing group,bout,obs day,seed,seedling
Astrocaryum murumuru,astrmu,12,MCH,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,12,MSH,2000-08-26,2000-08-26,1,10,214,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,35,CCA,2000-08-26,2000-08-26,1,10,214,5,0
Astrocaryum murumuru,astrmu,35,CS,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,35,MCH,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,35,MSH,2000-08-26,2000-08-26,1,10,214,4,0
Astrocaryum murumuru,astrmu,35,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,50,CCA,2000-08-26,2000-08-26,1,10,214,1,0
Astrocaryum murumuru,astrmu,50,CS,2000-08-26,2000-08-26,1,10,214,1,0
Astrocaryum murumuru,astrmu,50,MCH,2000-08-26,2000-08-26,1,10,214,5,0
Astrocaryum murumuru,astrmu,50,MSH,2000-08-26,2000-08-26,1,10,214,6,0
Astrocaryum murumuru,astrmu,50,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,52,CCA,2000-08-26,2000-08-26,1,10,214,5,0
Astrocaryum murumuru,astrmu,52,CS,2000-08-26,2000-08-26,1,10,214,6,0
Astrocaryum murumuru,astrmu,52,MCH,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,52,MSH,2000-08-26,2000-08-26,1,10,214,5,0
Astrocaryum murumuru,astrmu,52,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,53,CCA,2000-08-26,2000-08-26,1,10,214,1,0
Astrocaryum murumuru,astrmu,53,CS,2000-08-26,2000-08-26,1,10,214,2,0
Astrocaryum murumuru,astrmu,53,MCH,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,53,MSH,2000-08-26,2000-08-26,1,10,214,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2000-08-26,2000-08-26,1,10,214,6,0
Astrocaryum murumuru,astrmu,Cadle,CS,2000-08-26,2000-08-26,1,10,214,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2000-08-26,2000-08-26,1,10,214,5,0
Astrocaryum murumuru,astrmu,Cadle,OPEN,2000-08-26,2000-08-26,1,10,214,0,0
Astrocaryum murumuru,astrmu,3,CCA,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,3,CS,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,3,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,3,MSH,2000-09-26,2000-09-26,1,11,245,4,1
Astrocaryum murumuru,astrmu,3,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,8,CCA,2000-09-26,2000-09-26,1,11,245,1,0
Astrocaryum murumuru,astrmu,8,CS,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,8,MCH,2000-09-26,2000-09-26,1,11,245,1,0
Astrocaryum murumuru,astrmu,8,MSH,2000-09-26,2000-09-26,1,11,245,5,1
Astrocaryum murumuru,astrmu,8,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,12,CCA,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,12,CS,2000-09-26,2000-09-26,1,11,245,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,12,MSH,2000-09-26,2000-09-26,1,11,245,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,35,CCA,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,35,CS,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,35,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,35,MSH,2000-09-26,2000-09-26,1,11,245,2,0
Astrocaryum murumuru,astrmu,35,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,50,CCA,2000-09-26,2000-09-26,1,11,245,1,0
Astrocaryum murumuru,astrmu,50,CS,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,50,MCH,2000-09-26,2000-09-26,1,11,245,5,0
Astrocaryum murumuru,astrmu,50,MSH,2000-09-26,2000-09-26,1,11,245,6,0
Astrocaryum murumuru,astrmu,50,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,52,CCA,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,52,CS,2000-09-26,2000-09-26,1,11,245,6,0
Astrocaryum murumuru,astrmu,52,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,52,MSH,2000-09-26,2000-09-26,1,11,245,4,0
Astrocaryum murumuru,astrmu,52,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,53,CCA,2000-09-26,2000-09-26,1,11,245,1,0
Astrocaryum murumuru,astrmu,53,CS,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,53,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,53,MSH,2000-09-26,2000-09-26,1,11,245,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2000-09-26,2000-09-26,1,11,245,6,0
Astrocaryum murumuru,astrmu,Cadle,CS,2000-09-26,2000-09-26,1,11,245,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2000-09-26,2000-09-26,1,11,245,5,0
Astrocaryum murumuru,astrmu,Cadle,OPEN,2000-09-26,2000-09-26,1,11,245,0,0
Astrocaryum murumuru,astrmu,3,CCA,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,3,CS,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,3,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,3,MSH,2000-10-11,2000-10-11,1,12,260,4,1
Astrocaryum murumuru,astrmu,3,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,8,CCA,2000-10-11,2000-10-11,1,12,260,1,0
Astrocaryum murumuru,astrmu,8,CS,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,8,MCH,2000-10-11,2000-10-11,1,12,260,1,0
Astrocaryum murumuru,astrmu,8,MSH,2000-10-11,2000-10-11,1,12,260,5,1
Astrocaryum murumuru,astrmu,8,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,12,CCA,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,12,CS,2000-10-11,2000-10-11,1,12,260,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,12,MSH,2000-10-11,2000-10-11,1,12,260,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,35,CCA,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,35,CS,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,35,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,35,MSH,2000-10-11,2000-10-11,1,12,260,2,0
Astrocaryum murumuru,astrmu,35,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,50,CCA,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,50,CS,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,50,MCH,2000-10-11,2000-10-11,1,12,260,4,0
Astrocaryum murumuru,astrmu,50,MSH,2000-10-11,2000-10-11,1,12,260,4,1
Astrocaryum murumuru,astrmu,50,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,52,CCA,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,52,CS,2000-10-11,2000-10-11,1,12,260,3,0
Astrocaryum murumuru,astrmu,52,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,52,MSH,2000-10-11,2000-10-11,1,12,260,NA,NA
Astrocaryum murumuru,astrmu,52,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,53,CCA,2000-10-11,2000-10-11,1,12,260,1,0
Astrocaryum murumuru,astrmu,53,CS,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,53,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,53,MSH,2000-10-11,2000-10-11,1,12,260,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2000-10-11,2000-10-11,1,12,260,6,0
Astrocaryum murumuru,astrmu,Cadle,CS,2000-10-11,2000-10-11,1,12,260,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2000-10-11,2000-10-11,1,12,260,4,1
Astrocaryum murumuru,astrmu,Cadle,OPEN,2000-10-11,2000-10-11,1,12,260,0,0
Astrocaryum murumuru,astrmu,3,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,3,CS,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,3,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,3,MSH,2000-11-25,2000-11-25,1,13,305,3,2
Astrocaryum murumuru,astrmu,3,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,8,CCA,2000-11-25,2000-11-25,1,13,305,1,0
Astrocaryum murumuru,astrmu,8,CS,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,8,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,8,MSH,2000-11-25,2000-11-25,1,13,305,5,1
Astrocaryum murumuru,astrmu,8,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,12,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,12,CS,2000-11-25,2000-11-25,1,13,305,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,12,MSH,2000-11-25,2000-11-25,1,13,305,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,35,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,35,CS,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,35,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,35,MSH,2000-11-25,2000-11-25,1,13,305,2,0
Astrocaryum murumuru,astrmu,35,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,50,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,50,CS,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,50,MCH,2000-11-25,2000-11-25,1,13,305,1,2
Astrocaryum murumuru,astrmu,50,MSH,2000-11-25,2000-11-25,1,13,305,4,1
Astrocaryum murumuru,astrmu,50,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,52,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,52,CS,2000-11-25,2000-11-25,1,13,305,1,1
Astrocaryum murumuru,astrmu,52,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,52,MSH,2000-11-25,2000-11-25,1,13,305,NA,NA
Astrocaryum murumuru,astrmu,52,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,53,CCA,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,53,CS,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,53,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,53,MSH,2000-11-25,2000-11-25,1,13,305,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2000-11-25,2000-11-25,1,13,305,6,0
Astrocaryum murumuru,astrmu,Cadle,CS,2000-11-25,2000-11-25,1,13,305,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2000-11-25,2000-11-25,1,13,305,1,4
Astrocaryum murumuru,astrmu,Cadle,OPEN,2000-11-25,2000-11-25,1,13,305,0,0
Astrocaryum murumuru,astrmu,3,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,3,CS,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,3,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,3,MSH,2000-12-24,2000-12-24,1,14,334,2,3
Astrocaryum murumuru,astrmu,3,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,8,CCA,2000-12-24,2000-12-24,1,14,334,1,0
Astrocaryum murumuru,astrmu,8,CS,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,8,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,8,MSH,2000-12-24,2000-12-24,1,14,334,5,1
Astrocaryum murumuru,astrmu,8,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,12,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,12,CS,2000-12-24,2000-12-24,1,14,334,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,12,MSH,2000-12-24,2000-12-24,1,14,334,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,35,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,35,CS,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,35,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,35,MSH,2000-12-24,2000-12-24,1,14,334,NA,NA
Astrocaryum murumuru,astrmu,35,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,50,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,50,CS,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,50,MCH,2000-12-24,2000-12-24,1,14,334,1,2
Astrocaryum murumuru,astrmu,50,MSH,2000-12-24,2000-12-24,1,14,334,4,1
Astrocaryum murumuru,astrmu,50,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,52,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,52,CS,2000-12-24,2000-12-24,1,14,334,1,0
Astrocaryum murumuru,astrmu,52,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,52,MSH,2000-12-24,2000-12-24,1,14,334,NA,NA
Astrocaryum murumuru,astrmu,52,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,53,CCA,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,53,CS,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,53,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,53,MSH,2000-12-24,2000-12-24,1,14,334,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2000-12-24,2000-12-24,1,14,334,6,0
Astrocaryum murumuru,astrmu,Cadle,CS,2000-12-24,2000-12-24,1,14,334,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2000-12-24,2000-12-24,1,14,334,1,4
Astrocaryum murumuru,astrmu,Cadle,OPEN,2000-12-24,2000-12-24,1,14,334,0,0
Astrocaryum murumuru,astrmu,3,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,3,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,3,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,3,MSH,2001-01-28,2001-01-28,1,15,369,2,3
Astrocaryum murumuru,astrmu,3,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,8,CCA,2001-01-28,2001-01-28,1,15,369,1,0
Astrocaryum murumuru,astrmu,8,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,8,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,8,MSH,2001-01-28,2001-01-28,1,15,369,5,1
Astrocaryum murumuru,astrmu,8,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,12,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,12,CS,2001-01-28,2001-01-28,1,15,369,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,12,MSH,2001-01-28,2001-01-28,1,15,369,5,1
Astrocaryum murumuru,astrmu,12,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,35,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,35,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,35,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,35,MSH,2001-01-28,2001-01-28,1,15,369,NA,NA
Astrocaryum murumuru,astrmu,35,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,50,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,50,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,50,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,50,MSH,2001-01-28,2001-01-28,1,15,369,4,1
Astrocaryum murumuru,astrmu,50,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,52,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,52,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,52,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,52,MSH,2001-01-28,2001-01-28,1,15,369,NA,NA
Astrocaryum murumuru,astrmu,52,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,53,CCA,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,53,CS,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,53,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,53,MSH,2001-01-28,2001-01-28,1,15,369,1,1
Astrocaryum murumuru,astrmu,53,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2001-01-28,2001-01-28,1,15,369,5,0
Astrocaryum murumuru,astrmu,Cadle,CS,2001-01-28,2001-01-28,1,15,369,1,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2001-01-28,2001-01-28,1,15,369,1,4
Astrocaryum murumuru,astrmu,Cadle,OPEN,2001-01-28,2001-01-28,1,15,369,0,0
Astrocaryum murumuru,astrmu,3,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,3,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,3,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,3,MSH,2001-06-01,2001-06-01,1,16,493,0,4
Astrocaryum murumuru,astrmu,3,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,8,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,8,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,8,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,8,MSH,2001-06-01,2001-06-01,1,16,493,0,1
Astrocaryum murumuru,astrmu,8,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,12,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,12,CS,2001-06-01,2001-06-01,1,16,493,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,12,MSH,2001-06-01,2001-06-01,1,16,493,0,1
Astrocaryum murumuru,astrmu,12,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,35,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,35,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,35,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,35,MSH,2001-06-01,2001-06-01,1,16,493,NA,NA
Astrocaryum murumuru,astrmu,35,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,50,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,50,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,50,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,50,MSH,2001-06-01,2001-06-01,1,16,493,4,1
Astrocaryum murumuru,astrmu,50,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,52,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,52,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,52,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,52,MSH,2001-06-01,2001-06-01,1,16,493,NA,NA
Astrocaryum murumuru,astrmu,52,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,53,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,53,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,53,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,53,MSH,2001-06-01,2001-06-01,1,16,493,0,1
Astrocaryum murumuru,astrmu,53,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,Cadle,CCA,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,Cadle,CS,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,Cadle,MCH,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,Cadle,MSH,2001-06-01,2001-06-01,1,16,493,1,4
Astrocaryum murumuru,astrmu,Cadle,OPEN,2001-06-01,2001-06-01,1,16,493,0,0
Astrocaryum murumuru,astrmu,3,CCA,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,3,CS,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,3,MCH,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,3,MSH,2001-07-16,2001-07-16,1,17,538,0,3
Astrocaryum murumuru,astrmu,3,OPEN,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,8,CCA,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,8,CS,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,8,MCH,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,8,MSH,2001-07-16,2001-07-16,1,17,538,0,1
Astrocaryum murumuru,astrmu,8,OPEN,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,12,CCA,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,12,CS,2001-07-16,2001-07-16,1,17,538,NA,NA
Astrocaryum murumuru,astrmu,12,MCH,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,12,MSH,2001-07-16,2001-07-16,1,17,538,0,1
Astrocaryum murumuru,astrmu,12,OPEN,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,35,CCA,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,35,CS,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,35,MCH,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,35,MSH,2001-07-16,2001-07-16,1,17,538,NA,NA
Astrocaryum murumuru,astrmu,35,OPEN,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,50,CCA,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,50,CS,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,50,MCH,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,50,MSH,2001-07-16,2001-07-16,1,17,538,0,1
Astrocaryum murumuru,astrmu,50,OPEN,2001-07-16,2001-07-16,1,17,538,0,0
Astrocaryum murumuru,astrmu,52,CCA,2001-07-16,2001-07-16,1,17,538,0,0
